120,800,20
120,797,20
122,792,20
122,790,20
123,785,20
125,778,20
125,775,20
125,774,20
125,772,20
126,770,20
126,768,20
127,765,20
128,763,20
130,759,20
130,755,20
131,738,20
132,726,20
132,721,20
134,710,20
135,698,20
135,690,20
135,677,20
135,663,20
135,655,20
138,634,20
138,626,20
139,619,20
140,604,20
140,596,20
142,581,20
145,566,20
148,557,20
152,536,20
155,520,20
156,512,20
159,497,20
161,488,20
164,474,20
167,460,20
170,453,20
174,440,20
176,428,20
177,423,20
180,413,20
181,406,20
182,403,20
183,394,20
185,386,20
186,383,20
188,375,20
190,370,20
190,364,20
191,358,20
191,355,20
191,351,20
191,347,20
192,344,20
195,337,20
197,328,20
198,323,20
200,314,20
200,310,20
202,303,20
203,298,20
204,295,20
206,290,20
208,285,20
208,283,20
209,279,20
210,275,20
210,274,20
210,271,20
210,270,20
210,269,20
210,268,20
212,265,20
215,260,20
215,257,20
215,255,20
215,253,20
215,252,20
215,251,20
216,250,20
217,249,20
217,249,0
218,248,0
218,250,0
217,252,0
217,254,0
217,255,0
216,258,0
216,260,0
216,262,0
216,265,0
216,266,0
216,267,0
216,268,0
216,269,0
216,270,0
216,271,0
216,272,0
216,274,0
216,275,0
216,276,0
216,277,0
216,278,0
216,279,0
216,280,0
216,281,0
216,282,0
216,284,0
216,285,0
216,286,0
216,288,0
216,289,0
216,291,0
216,292,0
216,293,0
216,295,0
216,296,0
216,297,0
216,298,0
216,299,0
216,300,0
216,301,0
216,302,0
216,303,0
216,304,0
216,305,0
216,307,0
216,308,0
217,310,0
219,319,0
219,320,0
219,321,0
220,320,20
220,318,20
221,315,20
222,312,20
222,307,20
224,301,20
224,298,20
224,293,20
224,291,20
224,286,20
224,282,20
224,279,20
224,278,20
224,277,20
224,276,20
224,273,20
224,272,20
224,268,20
224,266,20
224,264,20
224,261,20
224,260,20
224,257,20
224,254,20
224,253,20
224,251,20
224,248,20
224,246,20
223,247,20
222,247,20
222,248,20
221,248,20
221,249,20
220,250,20
220,251,20
220,251,0
221,251,0
222,251,0
223,251,0
224,251,0
225,251,0
226,251,0
228,251,0
229,251,0
230,251,0
231,251,0
238,250,0
240,250,0
244,249,0
245,248,0
247,248,0
250,247,0
252,247,0
253,247,0
255,247,0
257,246,0
259,246,0
261,245,0
264,245,0
265,245,0
269,245,0
272,245,0
273,245,0
275,245,0
277,245,0
279,245,0
280,245,0
282,244,0
283,244,0
285,244,0
286,244,0
287,244,0
